Date,Open,High,Low,Close,Volume,Adj Close
01-07-2013,402.689991,412.269997,401.219997,409.219994,97763400,
02-07-2013,409.960011,421.629997,409.470013,418.490005,117466300,
03-07-2013,420.859993,422.979988,417.450008,420.799992,60232200,
05-07-2013,420.389996,423.290009,415.349987,417.419994,68506200,
08-07-2013,420.109989,420.999996,410.650013,415.050007,74534600,
09-07-2013,413.599987,423.5,410.379993,422.349987,88146100,
10-07-2013,419.599991,424.800003,418.25,420.730003,70351400,
11-07-2013,422.950001,428.249989,421.169987,427.289993,81573100,
12-07-2013,427.650002,429.789997,423.410011,426.510002,69890800,
15-07-2013,425.009995,431.459995,424.800003,427.44001,60479300,
16-07-2013,426.519989,430.709991,424.170002,430.199993,54134500,
17-07-2013,429.700008,432.220013,428.220001,430.310009,49747600,
18-07-2013,433.380013,434.870007,430.609989,431.760002,54719700,
19-07-2013,433.100006,433.98,424.350006,424.949993,67180400,
22-07-2013,429.460003,429.749996,425.470005,426.309998,51949100,
23-07-2013,426.000004,426.959999,418.710011,418.98999,92348900,
24-07-2013,438.929993,444.589989,435.260002,440.510002,147984200,
25-07-2013,440.699993,441.400009,435.810001,438.499996,57373400,
26-07-2013,435.300003,441.040001,434.340008,440.990013,50038100,
29-07-2013,440.799995,449.990005,440.200008,447.790009,62014400,
30-07-2013,449.959991,457.150009,449.229988,453.320015,77355600,
31-07-2013,454.990013,457.339973,449.429993,452.529984,80739400,
01-08-2013,455.749977,456.799988,453.259987,456.679985,51562700,
02-08-2013,458.010002,462.850006,456.660011,462.539986,68695900,
05-08-2013,464.689995,470.669998,462.150017,469.449997,79713900,
06-08-2013,468.020004,471.889999,462.169991,465.250008,83714400,
07-08-2013,463.799988,467.000008,461.769981,464.979988,74714500,
08-08-2013,463.860016,464.100021,457.949974,461.010017,63944300,
09-08-2013,458.639977,460.459991,453.650009,454.449974,66716300,
12-08-2013,456.860016,468.649979,456.629997,467.360016,91108500,
13-08-2013,470.940018,494.660027,468.050018,489.569977,220485300,
14-08-2013,497.88002,504.249992,493.400024,498.500008,189093100,
15-08-2013,496.420013,502.400017,489.079979,497.909981,122573500,
16-08-2013,500.149979,502.940002,498.860016,502.330002,90576500,
19-08-2013,504.339981,513.739983,504,507.740005,127629600,
20-08-2013,509.709984,510.569977,500.820007,501.07,89672100,
21-08-2013,503.590004,507.149979,501.199989,502.360016,83969900,
22-08-2013,504.979996,505.589996,498.199974,502.959976,61051900,
23-08-2013,503.269997,503.349998,499.350014,501.020012,55682900,
26-08-2013,500.749992,510.199982,500.5,502.970016,82741400,
27-08-2013,498.000023,502.509979,486.299995,488.589981,106047200,
28-08-2013,486.000015,495.800026,486.000015,490.899994,76902000,
29-08-2013,491.650024,496.500015,491.130013,491.700012,59914400,
30-08-2013,491.999992,492.949974,486.5,487.220016,68074300,
03-09-2013,493.099991,500.599976,487.350006,488.579994,82982200,
04-09-2013,499.560005,502.240013,496.279984,498.690025,86258200,
05-09-2013,500.250008,500.679977,493.639977,495.269974,59091900,
06-09-2013,498.43998,499.379974,489.950012,498.220001,89881400,
09-09-2013,505.000023,507.919983,503.479988,506.169983,85171800,
10-09-2013,506.199997,507.450012,489.500015,494.639999,185798900,
11-09-2013,467.009995,473.689987,464.809998,467.709984,224674100,
12-09-2013,468.500015,475.399986,466.010025,472.690018,101012800,
13-09-2013,469.339981,471.830025,464.699982,464.899986,74708900,
16-09-2013,460.999977,461.609978,447.220009,450.119995,135926700,
17-09-2013,447.959999,459.710014,447.499989,455.320007,99845200,
18-09-2013,463.18,466.350006,460.659996,464.680008,114215500,
19-09-2013,470.700012,475.830009,469.249992,472.299995,101135300,
20-09-2013,477.999992,478.550018,465.999985,467.410004,174825700,
23-09-2013,496.100006,496.910011,482.599991,490.640015,190526700,
24-09-2013,494.880005,495.469978,487.819977,489.100006,91086100,
25-09-2013,489.199982,489.639992,481.429977,481.530006,79239300,
26-09-2013,486.000015,488.56002,483.899994,486.219994,59305400,
27-09-2013,483.779991,484.669998,480.720001,482.750008,57010100,
30-09-2013,477.250015,481.659996,474.410004,476.749977,65039100,
01-10-2013,478.449989,489.140007,478.379974,487.960007,88470900,
02-10-2013,485.63002,491.799988,483.749977,489.55999,72296000,
03-10-2013,490.510025,492.350014,480.739975,483.409996,80688300,
04-10-2013,483.859993,484.599983,478.600006,483.030014,64717100,
07-10-2013,486.559975,492.649994,485.350014,487.750015,78073100,
08-10-2013,489.940025,490.640015,480.540024,480.93998,72729300,
09-10-2013,484.639984,487.790016,478.279999,486.589989,75431300,
10-10-2013,491.319977,492.379974,487.039986,489.639992,69650700,
11-10-2013,486.989998,493.839981,485.159996,492.809998,66934700,
14-10-2013,489.830009,497.579987,489.349998,496.039978,65474500,
15-10-2013,497.510025,502.000008,495.52002,498.679985,80018400,
16-10-2013,500.789993,502.530006,499.230011,501.110001,62775300,
17-10-2013,499.979988,504.779991,499.680008,504.499985,63398300,
18-10-2013,505.990005,509.259987,505.709999,508.889992,72635500,
21-10-2013,511.770004,524.300011,511.520012,521.360023,99526700,
22-10-2013,526.410019,528.450012,508.029999,519.870003,133515900,
23-10-2013,519.000023,525.669975,519.000023,524.959999,78430800,
24-10-2013,525,532.470024,522.449982,531.910011,96191200,
25-10-2013,531.319984,533.229988,525.110016,525.960022,84448000,
28-10-2013,529.039986,530.999977,523.209999,529.880005,137610200,
29-10-2013,536.270004,539.249992,514.540001,516.680023,158951800,
30-10-2013,519.610023,527.520004,517.020004,524.900024,88540900,
31-10-2013,525,527.48999,521.269981,522.699974,68924100,
01-11-2013,524.020004,524.799995,515.840004,520.030006,68722500,
04-11-2013,521.099991,526.820015,518.810005,526.75,61156900,
05-11-2013,524.580017,528.890022,523.000008,525.449997,66303300,
06-11-2013,524.149994,524.860023,518.200005,520.920013,55843900,
07-11-2013,519.580009,523.190025,512.380005,512.490021,65655100,
08-11-2013,514.580002,521.130005,512.589996,520.560005,69829200,
11-11-2013,519.990005,521.669991,514.410011,519.050011,56863100,
12-11-2013,517.670006,523.919975,516.999977,520.009979,51069200,
13-11-2013,518,522.249977,516.959976,520.63002,49305200,
14-11-2013,522.80999,529.279991,521.869995,528.160019,70604800,
15-11-2013,526.580009,529.089973,524.489975,524.990013,79480100,
18-11-2013,524.990013,527.19001,518.200005,518.629974,61236000,
19-11-2013,519.029984,523.37999,517.969986,519.549995,52234700,
20-11-2013,519.229988,520.419975,514.330009,514.999985,48479200,
21-11-2013,517.599991,521.210007,513.670021,521.139992,65506700,
22-11-2013,519.519981,522.159988,518.529999,519.799988,55931400,
25-11-2013,521.019989,525.86998,521.000015,523.739998,57327900,
26-11-2013,524.11998,536.140015,523.999977,533.399979,100345700,
27-11-2013,536.310005,546,533.399979,545.959999,90862100,
29-11-2013,549.480026,558.330002,547.809975,556.069977,79531900,
02-12-2013,558.000008,564.329979,550.819977,551.230026,118136200,
03-12-2013,558.299988,566.380013,557.68,566.319984,112742000,
04-12-2013,565.499992,569.19001,560.819992,565.000008,94452400,
05-12-2013,572.650009,575.139999,566.410027,567.899994,111895000,
06-12-2013,565.789986,566.750008,559.569977,560.019974,86088100,
09-12-2013,560.899994,569.579979,560.899994,566.43,80123400,
10-12-2013,563.580002,567.88002,561.199974,565.54998,69567400,
11-12-2013,567,570.970024,559.68998,561.359978,89929700,
12-12-2013,562.140022,565.339989,560.030014,560.539986,65572500,
13-12-2013,562.849998,562.880013,553.669975,554.429993,83205500,
16-12-2013,555.02002,562.640007,555.009979,557.500023,70648200,
17-12-2013,555.809998,559.439987,553.379982,554.990005,57475600,
18-12-2013,549.700005,551.450005,538.799995,550.769989,141465800,
19-12-2013,549.5,549.999985,543.729988,544.459991,80077200,
20-12-2013,545.43,551.610008,544.82,549.019989,109103400,
23-12-2013,568.000023,570.719978,562.76001,570.090004,125326600,
24-12-2013,569.889999,571.880005,566.029991,567.669975,41888700,
26-12-2013,568.099998,569.499977,563.379997,563.900009,51002000,
27-12-2013,563.820007,564.409981,559.500015,560.089989,56471100,
30-12-2013,557.460022,560.089989,552.319984,554.519981,63407400,
31-12-2013,554.170013,561.279976,554.000023,561.019997,55771100,
02-01-2014,555.680008,557.029999,552.020004,553.12999,58671200,
03-01-2014,552.860023,553.699989,540.429993,540.980019,98116900,
06-01-2014,537.450005,546.800018,533.599983,543.929993,103152700,
07-01-2014,544.320015,545.959999,537.919975,540.040024,79302300,
08-01-2014,538.809982,545.55999,538.68998,543.460022,64632400,
09-01-2014,546.800018,546.859993,535.349983,536.519997,69787200,
10-01-2014,539.829979,540.799988,531.109993,532.939995,76244000,
13-01-2014,529.910019,542.5,529.880005,535.730019,94623200,
14-01-2014,538.220009,546.730003,537.659996,546.390022,83140400,
15-01-2014,553.520012,560.200005,551.659996,557.359993,97909700,
16-01-2014,554.900017,556.850021,551.680023,554.250015,57319500,
17-01-2014,551.480019,552.069992,539.899994,540.669998,106684900,
21-01-2014,540.990005,550.07,540.420006,549.069977,82131700,
22-01-2014,550.910019,557.289978,547.809975,551.509979,94996300,
23-01-2014,549.94001,556.5,544.810013,556.179993,100809800,
24-01-2014,554.000023,555.61998,544.749985,546.070015,107338700,
27-01-2014,550.07,554.799988,545.750008,550.500023,138719700,
28-01-2014,508.760002,514.999985,502.070023,506.499977,266380800,
29-01-2014,503.950012,507.37001,498.62001,500.749992,125702500,
30-01-2014,502.539993,506.499977,496.70002,499.779984,169625400,
31-01-2014,495.179985,501.529984,493.549988,500.599976,116199300,
03-02-2014,502.610008,507.730019,499.300026,501.529984,100366000,
04-02-2014,505.849976,509.459991,502.760025,508.790016,94170300,
05-02-2014,506.560005,515.279991,506.249985,512.589996,82086200,
06-02-2014,510.060005,513.499977,507.81002,512.509995,64441300,
07-02-2014,521.379997,522.929993,517.380013,519.679985,92570100,
10-02-2014,518.659988,531.990013,518,528.989998,86389800,
11-02-2014,530.610008,537.749985,529.500023,535.959984,70564200,
12-02-2014,536.95002,539.560013,533.239975,535.919983,77025200,
13-02-2014,534.659981,544.850014,534.199997,544.429977,76849500,
14-02-2014,542.469986,545.980026,541.209984,543.990021,68231100,
18-02-2014,546,551.190025,545.609978,545.990013,65062900,
19-02-2014,544.749985,546.890007,534.350014,537.370003,78442000,
20-02-2014,532.989983,537.000008,528.999985,531.149994,76464500,
21-02-2014,532.789978,534.569992,524.599991,525.249992,69696200,
24-02-2014,523.150024,529.920006,522.420021,527.550018,72227400,
25-02-2014,529.38002,529.569984,521.000015,522.060013,57988000,
26-02-2014,523.610008,525,515.599998,517.349998,69054300,
27-02-2014,517.140007,528.780006,516.049995,527.670021,75470500,
28-02-2014,529.079987,532.749977,522.119987,526.239975,92992200,
03-03-2014,523.419991,530.650009,522.80999,527.76001,59695300,
04-03-2014,530.999977,532.640015,527.769997,531.239983,64785000,
05-03-2014,530.919975,534.750023,529.129974,532.360008,50015700,
06-03-2014,532.789978,534.440002,528.099991,530.749985,46372200,
07-03-2014,531.090019,531.980026,526.050011,530.440018,55182400,
10-03-2014,528.360023,533.330017,528.339996,530.919975,44646000,
11-03-2014,535.450012,538.740021,532.589973,536.089973,69806100,
12-03-2014,534.510017,537.349976,532,536.609985,49831600,
13-03-2014,537.440018,539.659988,529.159988,530.650009,64435700,
14-03-2014,528.789993,530.890015,523.000008,524.68998,59299800,
17-03-2014,527.699982,529.969994,525.850006,526.740013,49886200,
18-03-2014,525.899994,531.969986,525.200005,531.399986,52411800,
19-03-2014,532.259979,536.23999,528.999985,531.26001,56189000,
20-03-2014,529.889992,532.669975,527.350014,528.700005,52099600,
21-03-2014,531.929985,533.75,526.330017,532.86998,93511600,
24-03-2014,538.420013,540.500008,535.05999,539.190018,88925200,
25-03-2014,541.499977,545.750008,539.589973,544.98999,70573300,
26-03-2014,546.520012,549.000015,538.860023,539.779991,74942000,
27-03-2014,540.019997,541.499977,535.120018,537.459991,55507900,
28-03-2014,538.319984,538.940025,534.249985,536.859978,50141000,
31-03-2014,539.230019,540.809975,535.930023,536.739975,42167300,
01-04-2014,537.760025,541.870026,536.769989,541.649994,50190000,
02-04-2014,542.379997,543.479996,540.260002,542.549988,45105200,
03-04-2014,541.390015,542.5,537.640022,538.790009,40586000,
04-04-2014,539.810005,540.000023,530.579994,531.820023,68812800,
07-04-2014,528.019989,530.900002,521.890022,523.469978,72462600,
08-04-2014,525.190018,526.120026,518.699989,523.440018,60972100,
09-04-2014,522.639999,530.490005,522.020012,530.320015,51542400,
10-04-2014,530.680023,532.240005,523.169998,523.480019,59913000,
11-04-2014,519.000023,522.830017,517.140007,519.610023,67929400,
14-04-2014,521.900009,522.159988,517.210022,521.679977,51418500,
15-04-2014,520.270012,521.639977,511.329994,517.959999,66622500,
16-04-2014,518.049988,521.090004,514.139992,519.01001,53691400,
17-04-2014,519.999992,527.76001,519.199974,524.940025,71083600,
21-04-2014,525.339981,532.139977,523.959976,531.170021,45637200,
22-04-2014,528.309982,531.830009,526.500008,531.70002,50640800,
23-04-2014,529.060013,531.13002,524.449974,524.750008,98735000,
24-04-2014,568.210014,570.000015,560.730003,567.770004,189977900,
25-04-2014,564.529984,571.990021,563.959984,571.93998,97568800,
28-04-2014,572.800026,595.749977,572.54998,594.090019,167371400,
29-04-2014,593.739998,595.979996,589.509995,592.329979,84344400,
30-04-2014,592.639999,599.430008,589.799988,590.089981,114160200,
01-05-2014,591.999985,594.799995,586.360016,591.480026,61012000,
02-05-2014,592.340019,594.199982,589.709999,592.580025,47878600,
05-05-2014,590.140022,600.999977,589.999992,600.959976,71766800,
06-05-2014,601.799995,604.409988,594.410027,594.410027,93641100,
07-05-2014,595.249992,597.289986,587.72998,592.329979,70716100,
08-05-2014,588.249992,594.410027,586.400017,587.990013,57574300,
09-05-2014,584.540001,586.25,580.330025,585.540024,72899400,
12-05-2014,587.489975,593.659996,587.399986,592.830017,53302200,
13-05-2014,591.999985,594.540016,590.699982,593.760025,39934300,
14-05-2014,592.430008,597.400002,591.740005,593.869987,41601000,
15-05-2014,594.70002,596.599983,588.040001,588.819992,57711500,
16-05-2014,588.629974,597.529991,585.399994,597.510017,69064100,
19-05-2014,597.849998,607.330002,597.329987,604.590019,79438800,
20-05-2014,604.510017,606.399994,600.730011,604.710022,58709000,
21-05-2014,603.830002,606.699974,602.059975,606.310005,49214900,
22-05-2014,606.599998,609.850006,604.100021,607.269974,50190000,
23-05-2014,607.25,614.730011,606.470009,614.129997,58052400,
27-05-2014,615.879997,625.859985,615.630005,625.63002,87216500,
28-05-2014,626.019989,629.830009,623.779991,624.01001,78870400,
29-05-2014,627.849991,636.87001,627.769989,635.37999,94118500,
30-05-2014,637.979996,644.169991,628.900002,633.000015,141005200,
02-06-2014,633.959984,634.830017,622.500015,628.650009,92337700,
03-06-2014,628.459991,638.740013,628.25,637.539986,73177300,
04-06-2014,637.44001,647.890022,636.109993,644.819992,83870500,
05-06-2014,646.199997,649.370003,642.610008,647.349983,75951400,
06-06-2014,649.900002,651.259979,644.470024,645.570023,87484600,
09-06-2014,92.699997,93.879997,91.75,93.699997,75415000,
10-06-2014,94.730003,95.050003,93.57,94.25,62777000,
11-06-2014,94.129997,94.760002,93.470001,93.860001,45681000,
12-06-2014,94.040001,94.120003,91.900002,92.290001,54749000,
13-06-2014,92.199997,92.440002,90.879997,91.279999,54525000,
16-06-2014,91.510002,92.75,91.449997,92.199997,35561000,
17-06-2014,92.309998,92.699997,91.800003,92.080002,29726000,
18-06-2014,92.269997,92.290001,91.349998,92.18,33514000,
19-06-2014,92.290001,92.300003,91.339996,91.860001,35528000,
20-06-2014,91.849998,92.550003,90.900002,90.910004,100898000,
23-06-2014,91.32,91.620003,90.599998,90.830002,43694000,
24-06-2014,90.75,91.739998,90.190002,90.279999,39036000,
25-06-2014,90.209999,90.699997,89.650002,90.360001,36869000,
26-06-2014,90.370003,91.050003,89.800003,90.900002,32629000,
27-06-2014,90.82,92,90.769997,91.980003,64029000,
30-06-2014,92.099998,93.730003,92.089996,92.93,49482300,
01-07-2014,93.519997,94.07,93.129997,93.519997,38223000,
02-07-2014,93.870003,94.059998,93.089996,93.480003,28465000,
03-07-2014,93.669998,94.099998,93.199997,94.029999,22891800,
07-07-2014,94.139999,95.989998,94.099998,95.970001,56468000,
08-07-2014,96.269997,96.800003,93.919998,95.349998,65222000,
09-07-2014,95.440002,95.949997,94.760002,95.389999,36436000,
10-07-2014,93.760002,95.550003,93.519997,95.040001,39686000,
11-07-2014,95.360001,95.889999,94.860001,95.220001,34018000,
14-07-2014,95.860001,96.889999,95.650002,96.449997,42810000,
15-07-2014,96.800003,96.849998,95.029999,95.32,45477900,
16-07-2014,96.970001,97.099998,94.739998,94.779999,53396300,
17-07-2014,95.029999,95.279999,92.57,93.089996,57298000,
18-07-2014,93.620003,94.739998,93.019997,94.43,49988000,
21-07-2014,94.989998,95,93.720001,93.940002,39079000,
22-07-2014,94.68,94.889999,94.120003,94.720001,55197000,
23-07-2014,95.419998,97.879997,95.169998,97.190002,92918000,
24-07-2014,97.040001,97.32,96.419998,97.029999,45729000,
25-07-2014,96.849998,97.839996,96.639999,97.669998,43469000,
28-07-2014,97.82,99.239998,97.550003,99.019997,55318000,
29-07-2014,99.330002,99.440002,98.25,98.379997,43143000,
30-07-2014,98.440002,98.699997,97.669998,98.150002,33010000,
31-07-2014,97.160004,97.449997,95.330002,95.599998,56843000,
01-08-2014,94.900002,96.620003,94.809998,96.129997,48511000,
04-08-2014,96.370003,96.580002,95.169998,95.589996,39958000,
05-08-2014,95.360001,95.68,94.360001,95.120003,55933000,
06-08-2014,94.75,95.480003,94.709999,94.959999,38558000,
07-08-2014,94.93,95.949997,94.099998,94.480003,46711000,
08-08-2014,94.260002,94.82,93.279999,94.739998,41865000,
11-08-2014,95.269997,96.080002,94.839996,95.989998,36585000,
12-08-2014,96.040001,96.879997,95.610001,95.970001,33795000,
13-08-2014,96.150002,97.239998,96.040001,97.239998,31916000,
14-08-2014,97.330002,97.57,96.800003,97.5,28116000,
15-08-2014,97.900002,98.190002,96.860001,97.980003,48951000,
18-08-2014,98.489998,99.370003,97.980003,99.160004,47572000,
19-08-2014,99.410004,100.68,99.32,100.529999,69399000,
20-08-2014,100.440002,101.089996,99.949997,100.57,52699000,
21-08-2014,100.57,100.940002,100.110001,100.580002,33478000,
22-08-2014,100.290001,101.470001,100.190002,101.32,44184000,
25-08-2014,101.790001,102.169998,101.279999,101.540001,40270000,
26-08-2014,101.419998,101.5,100.860001,100.889999,33152000,
27-08-2014,101.019997,102.57,100.699997,102.129997,52369000,
28-08-2014,101.589996,102.779999,101.559998,102.25,68460000,
29-08-2014,102.860001,102.900002,102.199997,102.5,44595000,
02-09-2014,103.059998,103.739998,102.720001,103.300003,53564000,
03-09-2014,103.099998,103.199997,98.580002,98.940002,125421000,
04-09-2014,98.849998,100.089996,97.790001,98.120003,85718000,
05-09-2014,98.800003,99.389999,98.309998,98.970001,58457000,
08-09-2014,99.300003,99.309998,98.050003,98.360001,46356700,
09-09-2014,99.080002,103.080002,96.139999,97.989998,189846300,
10-09-2014,98.010002,101.110001,97.760002,101,100869600,
11-09-2014,100.410004,101.440002,99.620003,101.43,62353100,
12-09-2014,101.209999,102.190002,101.080002,101.660004,62626100,
15-09-2014,102.809998,103.050003,101.440002,101.629997,61316500,
16-09-2014,99.800003,101.260002,98.889999,100.860001,66908100,
17-09-2014,101.269997,101.800003,100.589996,101.580002,60926500,
18-09-2014,101.93,102.349998,101.559998,101.790001,37299400,
19-09-2014,102.290001,102.349998,100.5,100.959999,70902400,
22-09-2014,101.800003,102.139999,100.580002,101.059998,52788400,
23-09-2014,100.599998,102.940002,100.540001,102.639999,63402200,
24-09-2014,102.160004,102.849998,101.199997,101.75,60171800,
25-09-2014,100.510002,100.709999,97.720001,97.870003,100092000,
26-09-2014,98.529999,100.75,98.400002,100.75,62370500,
29-09-2014,98.650002,100.440002,98.629997,100.110001,49766300,
30-09-2014,100.809998,101.540001,100.529999,100.75,55264100,
01-10-2014,100.589996,100.690002,98.699997,99.18,51491300,
02-10-2014,99.269997,100.220001,98.040001,99.900002,47757800,
03-10-2014,99.440002,100.209999,99.040001,99.620003,43469600,
06-10-2014,99.949997,100.650002,99.419998,99.620003,37051200,
07-10-2014,99.43,100.120003,98.730003,98.75,42094200,
08-10-2014,98.760002,101.110001,98.309998,100.800003,57404700,
09-10-2014,101.540001,102.379997,100.610001,101.019997,77376500,
10-10-2014,100.690002,102.029999,100.300003,100.730003,66331600,
13-10-2014,101.330002,101.779999,99.809998,99.809998,53583400,
14-10-2014,100.389999,100.519997,98.57,98.75,63688600,
15-10-2014,97.970001,99.150002,95.18,97.540001,100933600,
16-10-2014,95.550003,97.720001,95.410004,96.260002,72154500,
17-10-2014,97.5,99,96.809998,97.669998,68179700,
20-10-2014,98.32,99.959999,98.220001,99.760002,77517300,
21-10-2014,103.019997,103.019997,101.269997,102.470001,94623900,
22-10-2014,102.839996,104.110001,102.599998,102.989998,68263100,
23-10-2014,104.080002,105.050003,103.629997,104.830002,71074700,
24-10-2014,105.18,105.489998,104.529999,105.220001,47053900,
27-10-2014,104.849998,105.480003,104.699997,105.110001,34187700,
28-10-2014,105.400002,106.739998,105.349998,106.739998,48060900,
29-10-2014,106.650002,107.370003,106.360001,107.339996,52687900,
30-10-2014,106.959999,107.349998,105.900002,106.980003,40654800,
31-10-2014,108.010002,108.040001,107.209999,108,44639300,
03-11-2014,108.220001,110.300003,108.010002,109.400002,52282600,
04-11-2014,109.360001,109.489998,107.720001,108.599998,41574400,
05-11-2014,109.099998,109.300003,108.129997,108.860001,37435900,
06-11-2014,108.599998,108.790001,107.800003,108.699997,34968500,
07-11-2014,108.75,109.32,108.550003,109.010002,33691500,
10-11-2014,109.019997,109.330002,108.669998,108.830002,27195500,
11-11-2014,108.699997,109.75,108.400002,109.699997,27442300,
12-11-2014,109.379997,111.43,109.370003,111.25,46942400,
13-11-2014,111.800003,113.449997,111.599998,112.82,59522900,
14-11-2014,113.150002,114.190002,111.209999,114.18,44063600,
17-11-2014,114.269997,117.279999,113.300003,113.989998,46746700,
18-11-2014,113.940002,115.690002,113.889999,115.470001,44224000,
19-11-2014,115.440002,115.739998,113.800003,114.669998,41869200,
20-11-2014,114.910004,116.860001,114.849998,116.309998,43395500,
21-11-2014,117.510002,117.57,116.029999,116.470001,57179300,
24-11-2014,116.849998,118.769997,116.620003,118.629997,47450800,
25-11-2014,119.07,119.75,117.449997,117.599998,68840400,
26-11-2014,117.940002,119.099998,117.830002,119,40768300,
28-11-2014,119.269997,119.400002,118.050003,118.93,24814400,
01-12-2014,118.809998,119.25,111.269997,115.07,83814000,
02-12-2014,113.5,115.75,112.75,114.629997,59348900,
03-12-2014,115.75,116.349998,115.110001,115.93,43063400,
04-12-2014,115.769997,117.199997,115.290001,115.489998,42044500,
05-12-2014,115.989998,116.080002,114.639999,115,38318900,
08-12-2014,114.099998,114.650002,111.620003,112.400002,57664900,
09-12-2014,110.190002,114.300003,109.349998,114.120003,60208000,
10-12-2014,114.410004,114.849998,111.540001,111.949997,44565300,
11-12-2014,112.260002,113.800003,111.339996,111.620003,41401700,
12-12-2014,110.459999,111.870003,109.580002,109.730003,56028100,
15-12-2014,110.699997,111.599998,106.349998,108.230003,67218100,
16-12-2014,106.370003,110.160004,106.260002,106.75,60790700,
17-12-2014,107.120003,109.839996,106.82,109.410004,53411800,
18-12-2014,111.870003,112.650002,110.660004,112.650002,59006200,
19-12-2014,112.260002,113.239998,111.660004,111.779999,88429800,
22-12-2014,112.160004,113.489998,111.970001,112.940002,45167500,
23-12-2014,113.230003,113.330002,112.459999,112.540001,26028400,
24-12-2014,112.580002,112.709999,112.010002,112.010002,14479600,
26-12-2014,112.099998,114.519997,112.010002,113.989998,33721000,
29-12-2014,113.790001,114.769997,113.699997,113.910004,27598900,
30-12-2014,113.639999,113.919998,112.110001,112.519997,29881500,
31-12-2014,112.82,113.129997,110.209999,110.379997,41403400,
02-01-2015,111.389999,111.440002,107.349998,109.330002,53204600,
05-01-2015,108.290001,108.650002,105.410004,106.25,64285500,
06-01-2015,106.540001,107.43,104.629997,106.260002,65797100,
07-01-2015,107.199997,108.199997,106.699997,107.75,40105900,
08-01-2015,109.230003,112.150002,108.699997,111.889999,59364500,
09-01-2015,112.669998,113.25,110.209999,112.010002,53699500,
12-01-2015,112.599998,112.629997,108.800003,109.25,49650800,
13-01-2015,111.43,112.800003,108.910004,110.220001,67091900,
14-01-2015,109.040001,110.489998,108.5,109.800003,48337000,
15-01-2015,110,110.059998,106.660004,106.82,60014000,
16-01-2015,107.029999,107.580002,105.199997,105.989998,78513300,
20-01-2015,107.839996,108.970001,106.5,108.720001,49899900,
21-01-2015,108.949997,111.059998,108.269997,109.550003,48575900,
22-01-2015,110.260002,112.470001,109.720001,112.400002,53796400,
23-01-2015,112.300003,113.75,111.529999,112.980003,46464800,
26-01-2015,113.739998,114.360001,112.800003,113.099998,55615000,
27-01-2015,112.419998,112.480003,109.029999,109.139999,95568700,
28-01-2015,117.629997,118.120003,115.309998,115.309998,146477100,
29-01-2015,116.32,119.190002,115.559998,118.900002,84436400,
30-01-2015,118.400002,120,116.849998,117.160004,83745500,
02-02-2015,118.050003,119.169998,116.080002,118.629997,62739100,
03-02-2015,118.5,119.089996,117.610001,118.650002,51915700,
04-02-2015,118.5,120.510002,118.309998,119.559998,70149700,
05-02-2015,120.019997,120.230003,119.25,119.940002,42246200,
06-02-2015,120.019997,120.25,118.449997,118.93,43706600,
09-02-2015,118.550003,119.839996,118.43,119.720001,38889800,
10-02-2015,120.169998,122.150002,120.160004,122.019997,62008500,
11-02-2015,122.769997,124.919998,122.5,124.879997,73561800,
12-02-2015,126.059998,127.480003,125.57,126.459999,74474500,
13-02-2015,127.279999,127.279999,125.650002,127.080002,54272200,
17-02-2015,127.489998,128.880005,126.919998,127.830002,63152400,
18-02-2015,127.629997,128.779999,127.449997,128.720001,44891700,
19-02-2015,128.479996,129.029999,128.330002,128.449997,37362400,
20-02-2015,128.619995,129.5,128.050003,129.5,48948400,
23-02-2015,130.020004,133,129.660004,133,70974100,
24-02-2015,132.940002,133.600006,131.169998,132.169998,69228100,
25-02-2015,131.559998,131.600006,128.149994,128.789993,74711700,
26-02-2015,128.789993,130.869995,126.610001,130.419998,91287500,
27-02-2015,130,130.570007,128.240005,128.460007,62014800,
02-03-2015,129.25,130.279999,128.300003,129.089996,48096700,
03-03-2015,128.960007,129.520004,128.089996,129.360001,37816300,
04-03-2015,129.100006,129.559998,128.320007,128.539993,31666300,
05-03-2015,128.580002,128.75,125.760002,126.410004,56517100,
06-03-2015,128.399994,129.369995,126.260002,126.599998,72842100,
09-03-2015,127.959999,129.570007,125.059998,127.139999,88528500,
10-03-2015,126.410004,127.220001,123.800003,124.510002,68856600,
11-03-2015,124.75,124.769997,122.110001,122.239998,68939000,
12-03-2015,122.309998,124.900002,121.629997,124.449997,48362700,
13-03-2015,124.400002,125.400002,122.580002,123.589996,51827300,
16-03-2015,123.879997,124.949997,122.870003,124.949997,35874300,
17-03-2015,125.900002,127.32,125.650002,127.040001,51023100,
18-03-2015,127,129.160004,126.370003,128.470001,65270900,
19-03-2015,128.75,129.25,127.400002,127.5,45809500,
20-03-2015,128.25,128.399994,125.160004,125.900002,68695100,
23-03-2015,127.120003,127.849998,126.519997,127.209999,37709700,
24-03-2015,127.230003,128.039993,126.559998,126.690002,32842300,
25-03-2015,126.540001,126.82,123.379997,123.379997,51655200,
26-03-2015,122.760002,124.879997,122.599998,124.239998,47572900,
27-03-2015,124.57,124.699997,122.910004,123.25,39546200,
30-03-2015,124.050003,126.400002,124,126.370003,47099700,
31-03-2015,126.089996,126.489998,124.360001,124.43,42090600,
01-04-2015,124.82,125.120003,123.099998,124.25,40621400,
